The total number of words in the novel is 25424
The total number of unique words is 23049
The total number of words that are not unique is 2375
i, 26 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
lord, 97 Art spoken ever and anon!
so, 141 Art spoken ever and anon!
young, 10 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
so, 141 Art spoken ever and anon!
untender, 1 Art spoken ever and anon!
so, 141 Art spoken ever and anon!
young, 10 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
lord, 97 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
true, 15 Art spoken ever and anon!
let, 75 Art spoken ever and anon!
it, 190 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
so, 141 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
truth, 7 Art spoken ever and anon!
then, 47 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
dower, 2 Art spoken ever and anon!
for, 154 Art spoken ever and anon!
by, 90 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
sacred, 1 Art spoken ever and anon!
radiance, 1 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
sun, 5 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
mysteries, 1 Ne'er spoken ever!
of, 465 Art spoken ever and anon!
hecate, 1 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
night, 30 Art spoken ever and anon!
by, 90 Art spoken ever and anon!
all, 105 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
operation, 1 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
orbs, 1 Ne'er spoken ever!
from, 94 Art spoken ever and anon!
whom, 11 Art spoken ever and anon!
we, 76 Art spoken ever and anon!
do, 116 Art spoken ever and anon!
exist, 1 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
cease, 4 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
here, 65 Art spoken ever and anon!
disclaim, 1 Art spoken ever and anon!
all, 105 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
paternal, 1 Art spoken ever and anon!
care, 7 Art spoken ever and anon!
propinquity, 1 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
property, 1 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
blood, 12 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
as, 121 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
stranger, 1 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
heart, 47 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
hold, 21 Art spoken ever and anon!
thee, 139 Art spoken ever and anon!
from, 94 Art spoken ever and anon!
this, 236 Art spoken ever and anon!
for, 154 Art spoken ever and anon!
ever, 19 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
barbarous, 2 Art spoken ever and anon!
scythian, 1 Art spoken ever and anon!
or, 66 Art spoken ever and anon!
he, 172 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
makes, 14 Ne'er spoken ever!
his, 210 Art spoken ever and anon!
generation, 1 Art spoken ever and anon!
messes, 1 Ne'er spoken ever!
to, 564 Art spoken ever and anon!
gorge, 1 Art spoken ever and anon!
his, 210 Art spoken ever and anon!
appetite, 2 Art spoken ever and anon!
shall, 97 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
bosom, 4 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
as, 121 Art spoken ever and anon!
well, 76 Art spoken ever and anon!
neighbourd, 1 Ne'er spoken ever!
pitied, 2 Ne'er spoken ever!
and, 733 Art spoken ever and anon!
relieved, 2 Art spoken ever and anon!
as, 121 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
sometime, 4 Art spoken ever and anon!
daughter, 29 Art spoken ever and anon!
good, 84 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
liege, 2 Art spoken ever and anon!
peace, 11 Art spoken ever and anon!
kent, 19 Art spoken ever and anon!
come, 88 Art spoken ever and anon!
not, 281 Art spoken ever and anon!
between, 9 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
dragon, 1 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
his, 210 Art spoken ever and anon!
wrath, 3 Art spoken ever and anon!
loved, 9 Ne'er spoken ever!
her, 132 Art spoken ever and anon!
most, 54 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
thought, 14 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
set, 19 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
rest, 11 Art spoken ever and anon!
on, 101 Art spoken ever and anon!
her, 132 Art spoken ever and anon!
kind, 14 Art spoken ever and anon!
nursery, 1 Art spoken ever and anon!
hence, 13 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
avoid, 1 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
sight, 10 Art spoken ever and anon!
so, 141 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
grave, 3 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
peace, 11 Art spoken ever and anon!
as, 121 Art spoken ever and anon!
here, 65 Art spoken ever and anon!
give, 41 Art spoken ever and anon!
her, 132 Art spoken ever and anon!
fathers, 13 Ne'er spoken ever!
heart, 47 Art spoken ever and anon!
from, 94 Art spoken ever and anon!
her, 132 Art spoken ever and anon!
call, 21 Art spoken ever and anon!
france, 22 Ne'er spoken ever!
who, 67 Art spoken ever and anon!
stirs, 2 Ne'er spoken ever!
call, 21 Art spoken ever and anon!
burgundy, 12 Art spoken ever and anon!
cornwall, 11 Ne'er spoken ever!
and, 733 Art spoken ever and anon!
albany, 6 Art spoken ever and anon!
with, 206 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
two, 23 Art spoken ever and anon!
daughters, 29 Ne'er spoken ever!
dowers, 2 Ne'er spoken ever!
digest, 1 Art spoken ever and anon!
this, 236 Art spoken ever and anon!
third, 9 Art spoken ever and anon!
let, 75 Art spoken ever and anon!
pride, 4 Art spoken ever and anon!
which, 78 Art spoken ever and anon!
she, 54 Art spoken ever and anon!
calls, 5 Ne'er spoken ever!
plainness, 3 Art spoken ever and anon!
marry, 7 Art spoken ever and anon!
her, 132 Art spoken ever and anon!
do, 116 Art spoken ever and anon!
invest, 1 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
jointly, 1 Art spoken ever and anon!
with, 206 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
power, 16 Art spoken ever and anon!
preeminence, 1 Ne'er spoken ever!
and, 733 Art spoken ever and anon!
all, 105 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
large, 2 Art spoken ever and anon!
effects, 6 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
troop, 2 Art spoken ever and anon!
with, 206 Art spoken ever and anon!
majesty, 8 Art spoken ever and anon!
ourself, 1 Art spoken ever and anon!
by, 90 Art spoken ever and anon!
monthly, 1 Art spoken ever and anon!
course, 14 Art spoken ever and anon!
with, 206 Art spoken ever and anon!
reservation, 2 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
an, 48 Art spoken ever and anon!
hundred, 8 Art spoken ever and anon!
knights, 11 Ne'er spoken ever!
by, 90 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
sustaind, 1 Ne'er spoken ever!
shall, 97 Art spoken ever and anon!
our, 115 Art spoken ever and anon!
abode, 1 Art spoken ever and anon!
make, 53 Art spoken ever and anon!
with, 206 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
by, 90 Art spoken ever and anon!
due, 4 Art spoken ever and anon!
turns, 3 Art spoken ever and anon!
only, 7 Art spoken ever and anon!
we, 76 Art spoken ever and anon!
still, 23 Art spoken ever and anon!
retain, 2 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
name, 14 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
all, 105 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
additions, 1 Ne'er spoken ever!
to, 564 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
king, 65 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
sway, 3 Art spoken ever and anon!
revenue, 3 Art spoken ever and anon!
execution, 1 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
rest, 11 Art spoken ever and anon!
beloved, 5 Art spoken ever and anon!
sons, 2 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
yours, 5 Art spoken ever and anon!
which, 78 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
confirm, 1 Art spoken ever and anon!
this, 236 Art spoken ever and anon!
coronet, 1 Art spoken ever and anon!
part, 13 Art spoken ever and anon!
betwixt, 4 Art spoken ever and anon!
you, 458 Art spoken ever and anon!
giving, 4 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
crown, 4 Art spoken ever and anon!
royal, 7 Art spoken ever and anon!
lear, 16 Art spoken ever and anon!
whom, 11 Art spoken ever and anon!
have, 205 Art spoken ever and anon!
ever, 19 Art spoken ever and anon!
honourd, 2 Ne'er spoken ever!
as, 121 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
king, 65 Art spoken ever and anon!
loved, 9 Ne'er spoken ever!
as, 121 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
father, 66 Art spoken ever and anon!
as, 121 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
master, 25 Art spoken ever and anon!
followd, 6 Ne'er spoken ever!
as, 121 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
great, 28 Art spoken ever and anon!
patron, 2 Art spoken ever and anon!
thought, 14 Art spoken ever and anon!
on, 101 Art spoken ever and anon!
in, 296 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
prayers, 2 Ne'er spoken ever!
the, 910 Art spoken ever and anon!
bow, 3 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
bent, 2 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
drawn, 4 Art spoken ever and anon!
make, 53 Art spoken ever and anon!
from, 94 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
shaft, 1 Art spoken ever and anon!
let, 75 Art spoken ever and anon!
it, 190 Art spoken ever and anon!
fall, 7 Art spoken ever and anon!
rather, 11 Art spoken ever and anon!
though, 22 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
fork, 1 Art spoken ever and anon!
invade, 1 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
region, 1 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
heart, 47 Art spoken ever and anon!
be, 167 Art spoken ever and anon!
kent, 19 Art spoken ever and anon!
unmannerly, 1 Art spoken ever and anon!
when, 77 Art spoken ever and anon!
lear, 16 Art spoken ever and anon!
is, 219 Art spoken ever and anon!
mad, 18 Art spoken ever and anon!
what, 137 Art spoken ever and anon!
wilt, 7 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
do, 116 Art spoken ever and anon!
old, 57 Art spoken ever and anon!
man, 74 Art spoken ever and anon!
thinkst, 3 Ne'er spoken ever!
thou, 220 Art spoken ever and anon!
that, 347 Art spoken ever and anon!
duty, 9 Art spoken ever and anon!
shall, 97 Art spoken ever and anon!
have, 205 Art spoken ever and anon!
dread, 3 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
speak, 47 Art spoken ever and anon!
when, 77 Art spoken ever and anon!
power, 16 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
flattery, 1 Art spoken ever and anon!
bows, 1 Ne'er spoken ever!
to, 564 Art spoken ever and anon!
plainness, 3 Art spoken ever and anon!
honours, 4 Ne'er spoken ever!
bound, 8 Art spoken ever and anon!
when, 77 Art spoken ever and anon!
majesty, 8 Art spoken ever and anon!
stoops, 1 Ne'er spoken ever!
to, 564 Art spoken ever and anon!
folly, 3 Art spoken ever and anon!
reverse, 1 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
doom, 2 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
in, 296 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
best, 20 Art spoken ever and anon!
consideration, 1 Art spoken ever and anon!
cheque, 2 Art spoken ever and anon!
this, 236 Art spoken ever and anon!
hideous, 2 Art spoken ever and anon!
rashness, 1 Art spoken ever and anon!
answer, 16 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
life, 34 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
judgment, 6 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
youngest, 3 Ne'er spoken ever!
daughter, 29 Art spoken ever and anon!
does, 15 Art spoken ever and anon!
not, 281 Art spoken ever and anon!
love, 51 Art spoken ever and anon!
thee, 139 Art spoken ever and anon!
least, 6 Art spoken ever and anon!
nor, 40 Art spoken ever and anon!
are, 128 Art spoken ever and anon!
those, 13 Art spoken ever and anon!
emptyhearted, 1 Art spoken ever and anon!
whose, 24 Art spoken ever and anon!
low, 5 Art spoken ever and anon!
sound, 11 Art spoken ever and anon!
reverbs, 1 Ne'er spoken ever!
no, 154 Art spoken ever and anon!
hollowness, 2 Art spoken ever and anon!
kent, 19 Art spoken ever and anon!
on, 101 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
life, 34 Art spoken ever and anon!
no, 154 Art spoken ever and anon!
more, 81 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
life, 34 Art spoken ever and anon!
never, 30 Art spoken ever and anon!
held, 2 Ne'er spoken ever!
but, 132 Art spoken ever and anon!
as, 121 Art spoken ever and anon!
a, 352 Art spoken ever and anon!
pawn, 2 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
wage, 2 Art spoken ever and anon!
against, 23 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
enemies, 3 Ne'er spoken ever!
nor, 40 Art spoken ever and anon!
fear, 16 Art spoken ever and anon!
to, 564 Art spoken ever and anon!
lose, 6 Art spoken ever and anon!
it, 190 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
safety, 2 Art spoken ever and anon!
being, 16 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
motive, 1 Art spoken ever and anon!
out, 67 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
my, 457 Art spoken ever and anon!
sight, 10 Art spoken ever and anon!
see, 50 Art spoken ever and anon!
better, 29 Art spoken ever and anon!
lear, 16 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
let, 75 Art spoken ever and anon!
me, 227 Art spoken ever and anon!
still, 23 Art spoken ever and anon!
remain, 4 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
true, 15 Art spoken ever and anon!
blank, 1 Art spoken ever and anon!
of, 465 Art spoken ever and anon!
thine, 24 Art spoken ever and anon!
eye, 11 Art spoken ever and anon!
now, 78 Art spoken ever and anon!
by, 90 Art spoken ever and anon!
apollo, 2 Art spoken ever and anon!
now, 78 Art spoken ever and anon!
by, 90 Art spoken ever and anon!
apollo, 2 Art spoken ever and anon!
king, 65 Art spoken ever and anon!
thou, 220 Art spoken ever and anon!
swearst, 1 Ne'er spoken ever!
thy, 161 Art spoken ever and anon!
gods, 27 Ne'er spoken ever!
in, 296 Art spoken ever and anon!
vain, 3 Art spoken ever and anon!
vassal, 1 Art spoken ever and anon!
miscreant, 1 Art spoken ever and anon!
laying, 2 Art spoken ever and anon!
his, 210 Art spoken ever and anon!
hand, 26 Art spoken ever and anon!
on, 101 Art spoken ever and anon!
his, 210 Art spoken ever and anon!
sword, 17 Art spoken ever and anon!
dear, 22 Art spoken ever and anon!
sir, 115 Art spoken ever and anon!
forbear, 3 Art spoken ever and anon!
do, 116 Art spoken ever and anon!
kill, 9 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
physician, 1 Art spoken ever and anon!
and, 733 Art spoken ever and anon!
the, 910 Art spoken ever and anon!
fee, 1 Art spoken ever and anon!
bestow, 3 Art spoken ever and anon!
upon, 48 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
foul, 15 Art spoken ever and anon!
disease, 2 Art spoken ever and anon!
revoke, 1 Art spoken ever and anon!
thy, 161 Art spoken ever and anon!
doom, 2 Art spoken ever and anon!
or, 66 Art spoken ever and anon!
whilst, 2 Art spoken ever and anon!
can, 39 Art spoken ever and anon!
vent, 1 Art spoken ever and anon!
clamour, 3 Ne'er spoken ever!
