The total number of words in the novel is 19172
The total number of unique words is 17373
The total number of words that are not unique is 1799
hence, 12 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
course, 5 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
pray, 7 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
do, 132 Art spoken ever and anon!
am, 57 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
gamesome, 1 Art spoken ever and anon!
do, 132 Art spoken ever and anon!
lack, 1 Art spoken ever and anon!
some, 42 Art spoken ever and anon!
part, 18 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
quick, 2 Art spoken ever and anon!
spirit, 16 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
antony, 63 Art spoken ever and anon!
let, 65 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
hinder, 1 Art spoken ever and anon!
cassius, 75 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
desires, 1 Ne'er spoken ever!
ill, 18 Art spoken ever and anon!
leave, 19 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
do, 132 Art spoken ever and anon!
observe, 2 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
now, 63 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
late, 3 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
from, 49 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
eyes, 14 Ne'er spoken ever!
that, 283 Art spoken ever and anon!
gentleness, 1 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
show, 13 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
love, 34 Art spoken ever and anon!
as, 135 Art spoken ever and anon!
was, 64 Art spoken ever and anon!
wont, 1 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
bear, 23 Art spoken ever and anon!
too, 28 Art spoken ever and anon!
stubborn, 1 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
too, 28 Art spoken ever and anon!
strange, 7 Art spoken ever and anon!
a, 227 Art spoken ever and anon!
hand, 29 Art spoken ever and anon!
over, 7 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
friend, 22 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
loves, 8 Ne'er spoken ever!
you, 390 Art spoken ever and anon!
cassius, 75 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
deceived, 2 Ne'er spoken ever!
if, 84 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
veild, 1 Ne'er spoken ever!
my, 189 Art spoken ever and anon!
look, 31 Art spoken ever and anon!
turn, 8 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
trouble, 3 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
my, 189 Art spoken ever and anon!
countenance, 2 Art spoken ever and anon!
merely, 1 Art spoken ever and anon!
upon, 48 Art spoken ever and anon!
myself, 20 Art spoken ever and anon!
vexed, 1 Art spoken ever and anon!
am, 57 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
late, 3 Art spoken ever and anon!
with, 157 Art spoken ever and anon!
passions, 1 Ne'er spoken ever!
of, 363 Art spoken ever and anon!
some, 42 Art spoken ever and anon!
difference, 1 Art spoken ever and anon!
conceptions, 1 Ne'er spoken ever!
only, 9 Art spoken ever and anon!
proper, 3 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
myself, 20 Art spoken ever and anon!
which, 47 Art spoken ever and anon!
give, 35 Art spoken ever and anon!
some, 42 Art spoken ever and anon!
soil, 1 Art spoken ever and anon!
perhaps, 2 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
my, 189 Art spoken ever and anon!
behaviors, 1 Ne'er spoken ever!
but, 145 Art spoken ever and anon!
let, 65 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
therefore, 13 Art spoken ever and anon!
my, 189 Art spoken ever and anon!
good, 71 Art spoken ever and anon!
friends, 25 Ne'er spoken ever!
be, 150 Art spoken ever and anon!
grieved, 1 Art spoken ever and anon!
among, 4 Art spoken ever and anon!
which, 47 Art spoken ever and anon!
number, 4 Art spoken ever and anon!
cassius, 75 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
one, 34 Art spoken ever and anon!
nor, 24 Art spoken ever and anon!
construe, 3 Art spoken ever and anon!
any, 27 Art spoken ever and anon!
further, 7 Art spoken ever and anon!
my, 189 Art spoken ever and anon!
neglect, 1 Art spoken ever and anon!
than, 42 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
poor, 10 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
with, 157 Art spoken ever and anon!
himself, 15 Art spoken ever and anon!
at, 59 Art spoken ever and anon!
war, 4 Art spoken ever and anon!
forgets, 1 Ne'er spoken ever!
the, 602 Art spoken ever and anon!
shows, 2 Ne'er spoken ever!
of, 363 Art spoken ever and anon!
love, 34 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
other, 14 Art spoken ever and anon!
men, 65 Art spoken ever and anon!
then, 67 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
much, 29 Art spoken ever and anon!
mistook, 1 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
passion, 2 Art spoken ever and anon!
by, 99 Art spoken ever and anon!
means, 9 Ne'er spoken ever!
whereof, 1 Art spoken ever and anon!
this, 165 Art spoken ever and anon!
breast, 3 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
mine, 21 Art spoken ever and anon!
hath, 35 Art spoken ever and anon!
buried, 3 Art spoken ever and anon!
thoughts, 4 Ne'er spoken ever!
of, 363 Art spoken ever and anon!
great, 27 Art spoken ever and anon!
value, 1 Art spoken ever and anon!
worthy, 9 Art spoken ever and anon!
cogitations, 1 Ne'er spoken ever!
tell, 37 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
good, 71 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
can, 19 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
see, 37 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
face, 13 Art spoken ever and anon!
no, 93 Art spoken ever and anon!
cassius, 75 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
eye, 6 Art spoken ever and anon!
sees, 2 Ne'er spoken ever!
not, 256 Art spoken ever and anon!
itself, 3 Art spoken ever and anon!
but, 145 Art spoken ever and anon!
by, 99 Art spoken ever and anon!
reflection, 2 Art spoken ever and anon!
by, 99 Art spoken ever and anon!
some, 42 Art spoken ever and anon!
other, 14 Art spoken ever and anon!
things, 16 Ne'er spoken ever!
tis, 23 Ne'er spoken ever!
just, 2 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
very, 12 Art spoken ever and anon!
much, 29 Art spoken ever and anon!
lamented, 1 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
no, 93 Art spoken ever and anon!
such, 37 Art spoken ever and anon!
mirrors, 1 Ne'er spoken ever!
as, 135 Art spoken ever and anon!
will, 164 Art spoken ever and anon!
turn, 8 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
hidden, 1 Art spoken ever and anon!
worthiness, 2 Art spoken ever and anon!
into, 15 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
eye, 6 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
might, 13 Art spoken ever and anon!
see, 37 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
shadow, 1 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
heard, 8 Ne'er spoken ever!
where, 29 Art spoken ever and anon!
many, 15 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
best, 13 Art spoken ever and anon!
respect, 7 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
rome, 41 Art spoken ever and anon!
except, 2 Art spoken ever and anon!
immortal, 3 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
speaking, 2 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
groaning, 2 Art spoken ever and anon!
underneath, 2 Art spoken ever and anon!
this, 165 Art spoken ever and anon!
ages, 2 Ne'er spoken ever!
yoke, 2 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
wishd, 2 Ne'er spoken ever!
that, 283 Art spoken ever and anon!
noble, 39 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
had, 27 Art spoken ever and anon!
his, 158 Art spoken ever and anon!
eyes, 14 Ne'er spoken ever!
into, 15 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
dangers, 3 Ne'er spoken ever!
would, 44 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
lead, 7 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
cassius, 75 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
would, 44 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
seek, 9 Art spoken ever and anon!
into, 15 Art spoken ever and anon!
myself, 20 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
which, 47 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
therefore, 13 Art spoken ever and anon!
good, 71 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
prepared, 1 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
hear, 37 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
since, 6 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
know, 68 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
cannot, 7 Art spoken ever and anon!
see, 37 Art spoken ever and anon!
yourself, 12 Art spoken ever and anon!
so, 139 Art spoken ever and anon!
well, 64 Art spoken ever and anon!
as, 135 Art spoken ever and anon!
by, 99 Art spoken ever and anon!
reflection, 2 Art spoken ever and anon!
your, 130 Art spoken ever and anon!
glass, 1 Art spoken ever and anon!
will, 164 Art spoken ever and anon!
modestly, 1 Art spoken ever and anon!
discover, 2 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
yourself, 12 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
yourself, 12 Art spoken ever and anon!
which, 47 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
yet, 41 Art spoken ever and anon!
know, 68 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
jealous, 2 Art spoken ever and anon!
on, 83 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
gentle, 10 Art spoken ever and anon!
brutus, 143 Art spoken ever and anon!
were, 36 Art spoken ever and anon!
a, 227 Art spoken ever and anon!
common, 9 Art spoken ever and anon!
laugher, 1 Art spoken ever and anon!
or, 44 Art spoken ever and anon!
did, 75 Art spoken ever and anon!
use, 10 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
stale, 1 Art spoken ever and anon!
with, 157 Art spoken ever and anon!
ordinary, 3 Art spoken ever and anon!
oaths, 1 Ne'er spoken ever!
my, 189 Art spoken ever and anon!
love, 34 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
every, 29 Art spoken ever and anon!
new, 3 Art spoken ever and anon!
protester, 1 Art spoken ever and anon!
if, 84 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
know, 68 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
do, 132 Art spoken ever and anon!
fawn, 2 Art spoken ever and anon!
on, 83 Art spoken ever and anon!
men, 65 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
hug, 1 Art spoken ever and anon!
them, 61 Art spoken ever and anon!
hard, 8 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
after, 9 Art spoken ever and anon!
scandal, 1 Art spoken ever and anon!
them, 61 Art spoken ever and anon!
or, 44 Art spoken ever and anon!
if, 84 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
know, 68 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
profess, 1 Art spoken ever and anon!
myself, 20 Art spoken ever and anon!
in, 226 Art spoken ever and anon!
banqueting, 1 Ne'er spoken ever!
to, 418 Art spoken ever and anon!
all, 111 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
rout, 1 Art spoken ever and anon!
then, 67 Art spoken ever and anon!
hold, 13 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
dangerous, 8 Art spoken ever and anon!
flourish, 5 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
shout, 6 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
means, 9 Ne'er spoken ever!
this, 165 Art spoken ever and anon!
shouting, 1 Art spoken ever and anon!
do, 132 Art spoken ever and anon!
fear, 29 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
people, 11 Art spoken ever and anon!
choose, 2 Art spoken ever and anon!
caesar, 182 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
their, 62 Art spoken ever and anon!
king, 4 Art spoken ever and anon!
ay, 18 Art spoken ever and anon!
do, 132 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
fear, 29 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
then, 67 Art spoken ever and anon!
must, 36 Art spoken ever and anon!
think, 23 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
would, 44 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
have, 147 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
so, 139 Art spoken ever and anon!
would, 44 Art spoken ever and anon!
not, 256 Art spoken ever and anon!
cassius, 75 Art spoken ever and anon!
yet, 41 Art spoken ever and anon!
love, 34 Art spoken ever and anon!
him, 165 Art spoken ever and anon!
well, 64 Art spoken ever and anon!
but, 145 Art spoken ever and anon!
wherefore, 6 Art spoken ever and anon!
do, 132 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
hold, 13 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
here, 60 Art spoken ever and anon!
so, 139 Art spoken ever and anon!
long, 5 Art spoken ever and anon!
what, 126 Art spoken ever and anon!
is, 250 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
you, 390 Art spoken ever and anon!
would, 44 Art spoken ever and anon!
impart, 1 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
if, 84 Art spoken ever and anon!
it, 194 Art spoken ever and anon!
be, 150 Art spoken ever and anon!
aught, 2 Art spoken ever and anon!
toward, 3 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
general, 10 Art spoken ever and anon!
good, 71 Art spoken ever and anon!
set, 14 Art spoken ever and anon!
honour, 14 Ne'er spoken ever!
in, 226 Art spoken ever and anon!
one, 34 Art spoken ever and anon!
eye, 6 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
death, 30 Art spoken ever and anon!
i, 2 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
other, 14 Art spoken ever and anon!
and, 634 Art spoken ever and anon!
will, 164 Art spoken ever and anon!
look, 31 Art spoken ever and anon!
on, 83 Art spoken ever and anon!
both, 8 Art spoken ever and anon!
indifferently, 1 Art spoken ever and anon!
for, 176 Art spoken ever and anon!
let, 65 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
gods, 24 Ne'er spoken ever!
so, 139 Art spoken ever and anon!
speed, 4 Art spoken ever and anon!
me, 189 Art spoken ever and anon!
as, 135 Art spoken ever and anon!
love, 34 Art spoken ever and anon!
the, 602 Art spoken ever and anon!
name, 15 Art spoken ever and anon!
of, 363 Art spoken ever and anon!
honour, 14 Ne'er spoken ever!
more, 35 Art spoken ever and anon!
than, 42 Art spoken ever and anon!
fear, 29 Art spoken ever and anon!
death, 30 Art spoken ever and anon!
know, 68 Art spoken ever and anon!
that, 283 Art spoken ever and anon!
virtue, 6 Art spoken ever and anon!
to, 418 Art spoken ever and anon!
